"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"it 's clear the filmmakers were n't sure where they wanted their story to go , and even more clear that they lack the skills to get us to this undetermined destination . ","it 's clear the filmmakers were n't sure where they wanted their story to go , and even more clear that they lack the skills to get us to this undetermined destination . ",0.9951762557029724,0.9951762557029724,1,1,0,1,"Skipped"
"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in [[life]] and why . ","( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in [[reality]] and why . ",0.00846642255783081,0.504371702671051,1,0,1,27,"Successful"
"even on those rare occasions when the narrator stops yammering , miller 's hand often feels unsure . ","even on those rare occasions when the narrator stops yammering , miller 's hand often feels unsure . ",0.9860637187957764,0.9860637187957764,1,1,0,1,"Skipped"
"( chaiken 's ) talent lies in an [[evocative]] , accurate observation of a distinctive milieu and in the lively , convincing [[dialogue]] she creates for her characters . ","( chaiken 's ) talent lies in an [[sharp]] , accurate observation of a distinctive milieu and in the lively , convincing [[dialogues]] she creates for her characters . ",0.001078486442565918,0.002349674701690674,1,1,1,24,"Failed"
"sticky sweet sentimentality , clumsy [[plotting]] and a rosily myopic view of life in the wwii-era mississippi delta [[undermine]] this adaptation . ","sticky sweet sentimentality , clumsy [[plot]] and a rosily myopic view of life in the wwii-era mississippi delta [[inspired]] this adaptation . ",0.0056108832359313965,0.5401456356048584,0,1,0,59,"Successful"
"it inspires a continuing and deeply [[satisfying]] awareness of the best movies as monumental ` picture shows . ' ","it inspires a continuing and deeply [[held]] awareness of the best movies as monumental ` picture shows . ' ",8.225440979003906e-05,0.0003840923309326172,1,1,1,14,"Failed"
"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' [[covers]] the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ","featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' [[sets]] the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ",0.00017070770263671875,0.0001938939094543457,1,1,1,37,"Failed"
"[[gives]] you the steady pulse of life in a beautiful city viewed through the [[eyes]] of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is [[one]] of the luckiest men alive . ","[[offers]] you the steady pulse of life in a beautiful city viewed through the [[back]] of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is [[two]] of the luckiest men alive . ",0.057619452476501465,0.15525555610656738,1,1,1,45,"Failed"
"if you are an actor who can relate to the search for inner peace by [[dramatically]] depicting the [[lives]] of others onstage , then esther 's story is a compelling quest for truth . ","if you are an actor who can relate to the search for inner peace by [[repeatedly]] depicting the [[life]] of others onstage , then esther 's story is a compelling quest for truth . ",0.04448765516281128,0.552940845489502,1,0,1,41,"Successful"
"it 's too bad that the helping hand he uses to stir his ingredients is also a heavy one . ","it 's too bad that the helping hand he uses to stir his ingredients is also a heavy one . ",0.5523616075515747,0.5523616075515747,1,1,0,1,"Skipped"
"yes , dull . ","yes , dull . ",0.9795381426811218,0.9795381426811218,1,1,0,1,"Skipped"
"some of their jokes work , but most fail [[miserably]] and in the end , pumpkin is far more offensive than it is funny . ","some of their jokes work , but most fail [[horribly]] and in the end , pumpkin is far more offensive than it is funny . ",0.3844289183616638,0.5011342763900757,0,1,0,20,"Successful"
"[[intriguing]] documentary which is emotionally diluted by focusing on the story 's least interesting subject . ","[[written]] documentary which is emotionally diluted by focusing on the story 's least interesting subject . ",0.0008362531661987305,0.08818227052688599,1,1,1,12,"Failed"
"shaky close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere . ","shaky close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere . ",0.9925693273544312,0.9925693273544312,1,1,0,1,"Skipped"
"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , [[neatly]] , by the end . ","the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , [[thoroughly]] , by the end . ",0.4772874712944031,0.6737962961196899,1,0,1,35,"Successful"
"ramsay , as in [[ratcatcher]] , remains a filmmaker with an acid viewpoint and a [[real]] gift for teasing chilly poetry out of lives and settings that [[might]] otherwise seem drab and sordid . ","ramsay , as in [[contrast]] , remains a filmmaker with an acid viewpoint and a [[singular]] gift for teasing chilly poetry out of lives and settings that [[did]] otherwise seem drab and sordid . ",0.011207520961761475,0.015203237533569336,1,1,1,86,"Failed"
"the characters are [[interesting]] and often very creatively [[constructed]] from figure to backstory . ","the characters are [[random]] and often very creatively [[scattered]] from figure to backstory . ",0.020682096481323242,0.9966138601303101,1,0,1,85,"Successful"
"so unremittingly awful that labeling it a [[dog]] probably constitutes cruelty to canines . ","so unremittingly awful that labeling it a [[creature]] probably constitutes cruelty to canines . ",0.4505704641342163,0.993577241897583,0,1,0,56,"Successful"
"reggio 's continual visual barrage is [[absorbing]] as well as [[thought-provoking]] . ","reggio 's continual visual barrage is [[frustrating]] as well as [[frustrating]] . ",1.2159347534179688e-05,0.9464794993400574,1,0,1,65,"Successful"
"adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized . ","adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized . ",0.9416897892951965,0.9416897892951965,1,1,0,1,"Skipped"
"you will [[emerge]] with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ","you will [[appear]] with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ",0.18900984525680542,0.5938956141471863,1,0,1,56,"Successful"
"[[thanks]] to haynes ' absolute control of the film 's mood , and [[buoyed]] by three [[terrific]] performances , far from heaven actually [[pulls]] off this stylistic juggling act . ","[[owing]] to haynes ' absolute control of the film 's mood , and [[culminated]] by three [[thrilling]] performances , far from heaven actually [[threw]] off this stylistic juggling act . ",0.0008074641227722168,0.017654716968536377,1,1,1,34,"Failed"
"the problem with this film is that it lacks focus . ","the problem with this film is that it lacks focus . ",0.7898492217063904,0.7898492217063904,1,1,0,1,"Skipped"
"[[belongs]] to daniel day-lewis as much as it belongs to martin scorsese ; it 's a [[memorable]] performance in a big , brassy , disturbing , unusual and highly successful film . ","[[appears]] to daniel day-lewis as much as it belongs to martin scorsese ; it 's a [[terrible]] performance in a big , brassy , disturbing , unusual and highly successful film . ",2.682209014892578e-05,0.2515868544578552,1,1,1,83,"Failed"
"involves two mysteries -- one it gives away and the other featuring such badly drawn characters that its outcome hardly matters . ","involves two mysteries -- one it gives away and the other featuring such badly drawn characters that its outcome hardly matters . ",0.9388406276702881,0.9388406276702881,1,1,0,1,"Skipped"
"a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) . ","a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) . ",0.9754712581634521,0.9754712581634521,1,1,0,1,"Skipped"
"a by-the-numbers patient/doctor pic that covers all the usual [[ground]] ","a by-the-numbers patient/doctor pic that covers all the usual [[ways]] ",0.03710836172103882,0.9981638789176941,0,1,0,48,"Successful"
"it 's a [[stunning]] lyrical [[work]] of considerable force and truth . ","it 's a [[grand]] lyrical [[content]] of considerable force and truth . ",3.826618194580078e-05,0.9890789985656738,1,0,1,98,"Successful"
"while undisputed is [[n't]] exactly a high , it is a gripping , tidy little movie that takes mr. hill [[higher]] than he 's been in a while . ","while undisputed is [[only]] exactly a high , it is a gripping , tidy little movie that takes mr. hill [[faster]] than he 's been in a while . ",0.005455970764160156,0.07276570796966553,1,1,1,57,"Failed"
"[[funny]] but perilously slight . ","[[clean]] but perilously slight . ",0.48706620931625366,0.9673202037811279,1,0,1,28,"Successful"
"cq 's reflection of artists and the love of cinema-and-self [[suggests]] nothing less than a new voice that [[deserves]] to be considered as a possible successor to the best european directors . ","cq 's reflection of artists and the love of cinema-and-self [[provide]] nothing less than a new voice that [[has]] to be considered as a possible successor to the best european directors . ",0.1822826862335205,0.5046391487121582,1,0,1,56,"Successful"
"even if you do n't [[think]] ( kissinger 's ) any more guilty of [[criminal]] activity than most contemporary statesmen , he 'd sure make a [[courtroom]] trial great fun to watch . ","even if you do n't [[know]] ( kissinger 's ) any more guilty of [[penal]] activity than most contemporary statesmen , he 'd sure make a [[court]] trial great fun to watch . ",0.0756826400756836,0.6075278520584106,1,0,1,22,"Successful"
"[[dazzling]] in its complexity , disturbing for its extraordinary themes , the piano [[teacher]] is a film that [[defies]] categorisation . ","[[surprising]] in its complexity , disturbing for its extraordinary themes , the piano [[professor]] is a film that [[has]] categorisation . ",0.0009593367576599121,0.1764102578163147,1,1,1,39,"Failed"
"a [[literate]] presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 . ","a [[grand]] presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 . ",9.810924530029297e-05,0.0019752979278564453,1,1,1,14,"Failed"
"the script is n't very [[good]] ; not even someone as gifted as hoffman ( the actor ) can make it work . ","the script is n't very [[great]] ; not even someone as gifted as hoffman ( the actor ) can make it work . ",0.4515482783317566,0.6575965285301208,0,1,0,52,"Successful"
"( e ) ventually , every idea in this film is flushed down the latrine of heroism . ","( e ) ventually , every idea in this film is flushed down the latrine of heroism . ",0.6808946132659912,0.6808946132659912,1,1,0,1,"Skipped"
"a cartoon that 's truly cinematic in [[scope]] , and a story that 's compelling and [[heartfelt]] -- even if the heart belongs to a big , four-legged herbivore . ","a cartoon that 's truly cinematic in [[content]] , and a story that 's compelling and [[telling]] -- even if the heart belongs to a big , four-legged herbivore . ",0.00010418891906738281,0.07003593444824219,1,1,1,31,"Failed"
"it 's dumb , but more importantly , it 's just not scary . ","it 's dumb , but more importantly , it 's just not scary . ",0.6166419982910156,0.6166419982910156,1,1,0,1,"Skipped"
"detox is ultimately a [[pointless]] endeavor . ","detox is ultimately a [[heroic]] endeavor . ",0.001635134220123291,0.7513285875320435,0,1,0,14,"Successful"
"as a rumor of angels reveals itself to be a sudsy tub of supernatural [[hokum]] , not even ms. redgrave 's noblest efforts can redeem it from hopeless sentimentality . ","as a rumor of angels reveals itself to be a sudsy tub of supernatural [[nonsense]] , not even ms. redgrave 's noblest efforts can redeem it from hopeless sentimentality . ",0.16396790742874146,0.6130536794662476,0,1,0,23,"Successful"
"an [[exquisitely]] [[crafted]] and [[acted]] tale . ","an [[highly]] [[choreographed]] and [[choreographed]] tale . ",2.6464462280273438e-05,0.9679630994796753,1,0,1,80,"Successful"
"this is so [[bad]] . ","this is so [[wonderful]] . ",0.4354866147041321,0.9999881386756897,0,1,0,51,"Successful"
"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ","it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ",0.8710925579071045,0.8710925579071045,1,1,0,1,"Skipped"
"light years / several warp [[speeds]] / [[levels]] and levels of dilithium crystals better than the pitiful insurrection . ","light years / several warp [[speed]] / [[mass]] and levels of dilithium crystals better than the pitiful insurrection . ",0.04283231496810913,0.23821932077407837,1,1,1,55,"Failed"
"it 's about following your dreams , no matter what your parents think . ","it 's about following your dreams , no matter what your parents think . ",0.8021602034568787,0.8021602034568787,0,0,1,1,"Skipped"
"the overall effect is less like a children 's movie than a recruitment film for [[future]] hollywood sellouts . ","the overall effect is less like a children 's movie than a recruitment film for [[more]] hollywood sellouts . ",0.3782973885536194,0.8070316910743713,0,1,0,41,"Successful"
"anchored by friel and williams 's exceptional performances , the film 's [[power]] lies in its complexity . ","anchored by friel and williams 's exceptional performances , the film 's [[point]] lies in its complexity . ",0.0002757906913757324,0.0011311173439025879,1,1,1,19,"Failed"
"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more [[importantly]] , character empathy -- is at the heart of italian for beginners . ","unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more [[so]] , character empathy -- is at the heart of italian for beginners . ",0.27374011278152466,0.9464173316955566,1,0,1,59,"Successful"
"a sequel that 's much too big for its britches . ","a sequel that 's much too big for its britches . ",0.5209652185440063,0.5209652185440063,1,1,0,1,"Skipped"
"harrison 's flowers [[puts]] its heart in the right place , but its brains are in no particular [[place]] at all . ","harrison 's flowers [[enter]] its heart in the right place , but its brains are in no particular [[position]] at all . ",0.0008054375648498535,0.08017885684967041,1,1,1,40,"Failed"
"deadeningly dull , mired in convoluted melodrama , nonsensical [[jargon]] and stiff-upper-lip laboriousness . ","deadeningly dull , mired in convoluted melodrama , nonsensical [[excitement]] and stiff-upper-lip laboriousness . ",0.10163277387619019,0.9962649345397949,0,1,0,60,"Successful"
"dragonfly has no atmosphere , no tension -- nothing but costner , [[flailing]] away . ","dragonfly has no atmosphere , no tension -- nothing but costner , [[sealed]] away . ",0.035900890827178955,0.805738091468811,0,1,0,51,"Successful"
"the film is powerful , [[accessible]] and funny . ","the film is powerful , [[violent]] and funny . ",0.0007051229476928711,0.957890510559082,1,0,1,42,"Successful"
"and that 's a big [[part]] of why we go to the movies . ","and that 's a big [[section]] of why we go to the movies . ",0.015067756175994873,0.7925297021865845,1,0,1,53,"Successful"
"crackerjack [[entertainment]] -- nonstop romance , music , suspense and action . ","crackerjack [[party]] -- nonstop romance , music , suspense and action . ",0.00377810001373291,0.9752818942070007,1,0,1,55,"Successful"
"the minor figures surrounding ( bobby ) ... form a [[gritty]] [[urban]] mosaic . ","the minor figures surrounding ( bobby ) ... form a [[long]] [[little]] mosaic . ",0.023207366466522217,0.6797897815704346,1,0,1,77,"Successful"
"a poignant and [[compelling]] story about relationships , food of love takes us on a bumpy but [[satisfying]] journey of the heart . ","a poignant and [[dark]] story about relationships , food of love takes us on a bumpy but [[determined]] journey of the heart . ",0.00010454654693603516,0.003865480422973633,1,1,1,51,"Failed"
"a movie that successfully crushes a best selling [[novel]] into a timeframe that mandates that you avoid the godzilla [[sized]] soda . ","a movie that successfully crushes a best selling [[book]] into a timeframe that mandates that you avoid the godzilla [[s]] soda . ",0.062140822410583496,0.1924237608909607,1,1,1,22,"Failed"
"the [[vivid]] lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ","the [[repeated]] lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ",0.030552029609680176,0.6925244331359863,1,0,1,26,"Successful"
"lapaglia 's ability to convey [[grief]] and hope works with weaver 's sensitive reactions to [[make]] this a [[two-actor]] master class . ","lapaglia 's ability to convey [[sorrow]] and hope works with weaver 's sensitive reactions to [[makes]] this a [[grand]] master class . ",0.05959594249725342,0.08841228485107422,1,1,1,53,"Failed"
"villeneuve spends too much time [[wallowing]] in bibi 's generic angst ( there are a lot of shots of her gazing out windows ) . ","villeneuve spends too much time [[engaged]] in bibi 's generic angst ( there are a lot of shots of her gazing out windows ) . ",0.03603881597518921,0.900080144405365,0,1,0,38,"Successful"
"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . ","care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . ",0.9998633861541748,0.9998633861541748,1,1,0,1,"Skipped"
"this is an egotistical endeavor from the daughter of horror director [[dario]] argento ( a producer here ) , but her raw performance and [[utter]] fearlessness [[make]] it strangely magnetic . ","this is an egotistical endeavor from the daughter of horror director [[il]] argento ( a producer here ) , but her raw performance and [[total]] fearlessness [[consider]] it strangely magnetic . ",0.0019661784172058105,0.17304664850234985,1,1,1,84,"Failed"
"if looking for a thrilling sci-fi cinematic ride , do n't settle for this imposter . ","if looking for a thrilling sci-fi cinematic ride , do n't settle for this imposter . ",0.9383175373077393,0.9383175373077393,1,1,0,1,"Skipped"
"plays like a volatile and overlong w magazine fashion spread . ","plays like a volatile and overlong w magazine fashion spread . ",0.9557260274887085,0.9557260274887085,1,1,0,1,"Skipped"
"not far beneath the surface , this reconfigured tale asks disturbing [[questions]] about those things we [[expect]] from military epics . ","not far beneath the surface , this reconfigured tale asks disturbing [[question]] about those things we [[expected]] from military epics . ",0.2218436598777771,0.47416865825653076,1,1,1,26,"Failed"
"michael gerbosi 's script is [[economically]] packed with telling scenes . ","michael gerbosi 's script is [[quickly]] packed with telling scenes . ",0.10364806652069092,0.995684802532196,1,0,1,55,"Successful"
"moretti 's compelling anatomy of grief and the difficult process of adapting to loss . ","moretti 's compelling anatomy of grief and the difficult process of adapting to loss . ",0.9670153856277466,0.9670153856277466,1,1,0,1,"Skipped"
"so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh [[factor]] . ","so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh [[s]] . ",0.30143046379089355,0.5006840229034424,1,0,1,35,"Successful"
"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . ","comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . ",0.9968453645706177,0.9968453645706177,1,1,0,1,"Skipped"
"it has its moments of swaggering camaraderie , but more often just feels generic , derivative and done to death . ","it has its moments of swaggering camaraderie , but more often just feels generic , derivative and done to death . ",0.962317943572998,0.962317943572998,1,1,0,1,"Skipped"
"a romantic comedy enriched by a sharp [[eye]] for [[manners]] and mores . ","a romantic comedy enriched by a sharp [[pick]] for [[styles]] and mores . ",0.0008699297904968262,0.8491600155830383,1,0,1,106,"Successful"
"the fly-on-the-wall method used to document rural french school life is a [[refreshing]] departure from the now more prevalent technique of the docu-makers being a visible [[part]] of their work . ","the fly-on-the-wall method used to document rural french school life is a [[slight]] departure from the now more prevalent technique of the docu-makers being a visible [[object]] of their work . ",0.11027002334594727,0.50074303150177,1,0,1,56,"Successful"
"rare birds has more than enough charm to make it [[memorable]] . ","rare birds has more than enough charm to make it [[worse]] . ",1.71661376953125e-05,0.7615531086921692,1,0,1,32,"Successful"
"it 's a bit disappointing that it only manages to be decent instead of dead brilliant . ","it 's a bit disappointing that it only manages to be decent instead of dead brilliant . ",0.9947960376739502,0.9947960376739502,1,1,0,1,"Skipped"
"it has all the excitement of eating oatmeal . ","it has all the excitement of eating oatmeal . ",0.9998558759689331,0.9998558759689331,1,1,0,1,"Skipped"
"it haunts , horrifies , startles and fascinates ; it is impossible to [[look]] away . ","it haunts , horrifies , startles and fascinates ; it is impossible to [[scare]] away . ",0.15283715724945068,0.9585505127906799,1,0,1,56,"Successful"
"for close to two hours the audience is forced to [[endure]] three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ","for close to two hours the audience is forced to [[follow]] three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ",0.028629183769226074,0.5525606870651245,0,1,0,58,"Successful"
"a superbly [[acted]] and funny/gritty fable of the humanizing of one woman at the [[hands]] of the unseen forces of fate . ","a superbly [[presented]] and funny/gritty fable of the humanizing of one woman at the [[side]] of the unseen forces of fate . ",0.026332616806030273,0.31427478790283203,1,1,1,29,"Failed"
"( t ) here 's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them . ","( t ) here 's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them . ",0.594741702079773,0.594741702079773,1,1,0,1,"Skipped"
"for anyone unfamiliar with pentacostal practices in general and theatrical [[phenomenon]] of hell houses in particular , it 's an eye-opener . ","for anyone unfamiliar with pentacostal practices in general and theatrical [[s]] of hell houses in particular , it 's an eye-opener . ",0.000967860221862793,0.0201188325881958,1,1,1,13,"Failed"
"`` mostly martha '' is a bright , light [[modern]] day family parable that wears its heart on its sleeve for all to see . ","`` mostly martha '' is a bright , light [[present]] day family parable that wears its heart on its sleeve for all to see . ",0.1534298062324524,0.7738346457481384,1,0,1,15,"Successful"
"i just [[loved]] every minute of this film . ","i just [[imagine]] every minute of this film . ",0.00046181678771972656,0.999586284160614,1,0,1,49,"Successful"
"a [[quiet]] , [[pure]] , elliptical film ","a [[poor]] , [[moody]] , elliptical film ",0.0013309717178344727,0.9859398603439331,1,0,1,55,"Successful"
"a disappointment for those who love alternate [[versions]] of the bard , particularly ones that involve deep fryers and hamburgers . ","a disappointment for those who love alternate [[version]] of the bard , particularly ones that involve deep fryers and hamburgers . ",0.32190829515457153,0.7096548676490784,0,1,0,27,"Successful"
"a [[simple]] , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ","a [[slow]] , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ",0.09578615427017212,0.5564310550689697,1,0,1,43,"Successful"
"it 's so mediocre , [[despite]] the dynamic duo on the marquee , that we just ca n't get no satisfaction . ","it 's so mediocre , [[under]] the dynamic duo on the marquee , that we just ca n't get no satisfaction . ",0.06000250577926636,0.16618496179580688,0,0,0,22,"Failed"
"do not [[see]] this film . ","do not [[follow]] this film . ",0.2410132884979248,0.7918832302093506,0,1,0,51,"Successful"
"[[binoche]] makes it interesting trying to find out . ","[[kinda]] makes it interesting trying to find out . ",0.0018126368522644043,0.907964289188385,1,0,1,19,"Successful"
"the most [[compelling]] wiseman [[epic]] of recent years . ","the most [[complete]] wiseman [[notes]] of recent years . ",0.0016064047813415527,0.986907422542572,1,0,1,105,"Successful"
"there 's no emotional [[pulse]] to solaris . ","there 's no emotional [[power]] to solaris . ",0.0033330321311950684,0.7708497643470764,0,1,0,54,"Successful"
"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . ","for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . ",0.986236035823822,0.986236035823822,1,1,0,1,"Skipped"
"although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . ","although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . ",0.9998929500579834,0.9998929500579834,1,1,0,1,"Skipped"
"from the opening scenes , it 's clear that all about the benjamins is a totally formulaic movie . ","from the opening scenes , it 's clear that all about the benjamins is a totally formulaic movie . ",0.9955167174339294,0.9955167174339294,1,1,0,1,"Skipped"
"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ","on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ",0.9102374315261841,0.9102374315261841,0,0,1,1,"Skipped"
"the film is based on truth and yet there is something about it that feels incomplete , as if the real story [[starts]] just around the corner . ","the film is based on truth and yet there is something about it that feels incomplete , as if the real story [[comes]] just around the corner . ",0.3277078866958618,0.9667830467224121,0,1,0,17,"Successful"
"i 've always dreamed of attending cannes , but after seeing this film , it 's not that big a deal . ","i 've always dreamed of attending cannes , but after seeing this film , it 's not that big a deal . ",0.9873639941215515,0.9873639941215515,1,1,0,1,"Skipped"
"a coarse and [[stupid]] [[gross-out]] . ","a coarse and [[more]] [[elegant]] . ",0.00010538101196289062,0.9999967217445374,0,1,0,48,"Successful"
"... [[nothing]] scary here except for some awful acting and lame special effects . ","... [[plenty]] scary here except for some awful acting and lame special effects . ",0.15965992212295532,0.9429509043693542,0,1,0,21,"Successful"
"nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . ","nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . ",0.9893564581871033,0.9893564581871033,1,1,0,1,"Skipped"
"here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . ","here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . ",0.7621831297874451,0.7621831297874451,1,1,0,1,"Skipped"
"so unassuming and pure of heart , you ca n't help but warmly [[extend]] your arms and yell ` safe ! ' ","so unassuming and pure of heart , you ca n't help but warmly [[raise]] your arms and yell ` safe ! ' ",8.237361907958984e-05,0.001393139362335205,1,1,1,19,"Failed"
"it treats women like idiots . ","it treats women like idiots . ",0.5979974865913391,0.5979974865913391,1,1,0,1,"Skipped"
"... plot holes so large and obvious a marching band might as well be stomping through them in clown clothes , playing a college football fight song on untuned instruments . ","... plot holes so large and obvious a marching band might as well be stomping through them in clown clothes , playing a college football fight song on untuned instruments . ",0.8070039749145508,0.8070039749145508,1,1,0,1,"Skipped"
"but it 's too long and too convoluted and it [[ends]] in a muddle . ","but it 's too long and too convoluted and it [[stays]] in a muddle . ",0.45219719409942627,0.9986881017684937,0,1,0,53,"Successful"
"[[one]] of the best films of the year with its exploration of the obstacles to happiness [[faced]] by five contemporary individuals ... a psychological masterpiece . ","[[two]] of the best films of the year with its exploration of the obstacles to happiness [[approached]] by five contemporary individuals ... a psychological masterpiece . ",0.023008525371551514,0.27479100227355957,1,1,1,63,"Failed"
"although german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists . ","although german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists . ",0.6970491409301758,0.6970491409301758,0,0,1,1,"Skipped"
"if the first men in black was [[money]] , the second is small change . ","if the first men in black was [[born]] , the second is small change . ",0.4622570276260376,0.9976056814193726,0,1,0,16,"Successful"
"do n't be fooled by the impressive cast list - eye see you is pure junk . ","do n't be fooled by the impressive cast list - eye see you is pure junk . ",0.7791655659675598,0.7791655659675598,1,1,0,1,"Skipped"
"another one of those estrogen overdose movies like `` [[divine]] secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better . ","another one of those estrogen overdose movies like `` [[nasty]] secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better . ",0.06975728273391724,0.5303165912628174,1,0,1,35,"Successful"
"scorsese does n't give us a character worth giving a damn about . ","scorsese does n't give us a character worth giving a damn about . ",0.9951996803283691,0.9951996803283691,1,1,0,1,"Skipped"
"with rabbit-proof fence , noyce has tailored an epic tale into a lean , [[economical]] movie . ","with rabbit-proof fence , noyce has tailored an epic tale into a lean , [[predictable]] movie . ",0.0012153983116149902,0.8873873949050903,1,0,1,39,"Successful"
"the plot convolutions [[ultimately]] add up to nothing more than jerking the audience 's chain . ","the plot convolutions [[really]] add up to nothing more than jerking the audience 's chain . ",0.32805031538009644,0.5928454399108887,0,1,0,12,"Successful"
"there are some [[wonderfully]] fresh moments that smooth the moral stiffness with human kindness and [[hopefulness]] . ","there are some [[particularly]] fresh moments that smooth the moral stiffness with human kindness and [[trust]] . ",0.0006068944931030273,0.5428968071937561,1,0,1,36,"Successful"
"does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ","does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ",0.939958930015564,0.939958930015564,1,1,0,1,"Skipped"
"[[feature]] debuter d.j. caruso directs a crack ensemble cast , [[bringing]] [[screenwriter]] tony gayton 's narcotics noir to life . ","[[features]] debuter d.j. caruso directs a crack ensemble cast , [[resembling]] [[filmmaker]] tony gayton 's narcotics noir to life . ",4.1961669921875e-05,0.024175822734832764,1,1,1,64,"Failed"
"it does [[nothing]] new with the old story , except to show fisticuffs in this sort of stop-go slow motion that [[makes]] the gang rumbles look like they 're being streamed over a 28k modem . ","it does [[anything]] new with the old story , except to show fisticuffs in this sort of stop-go slow motion that [[puts]] the gang rumbles look like they 're being streamed over a 28k modem . ",0.17984294891357422,0.642570972442627,0,1,0,64,"Successful"
"[[one]] of those [[energetic]] surprises , an original that pleases almost everyone who sees it . ","[[five]] of those [[grand]] surprises , an original that pleases almost everyone who sees it . ",0.0006898641586303711,0.9051071405410767,1,0,1,61,"Successful"
"seldahl 's barbara is a precise and moving [[portrait]] of someone whose world is turned upside down , [[first]] by passion and then by illness . ","seldahl 's barbara is a precise and moving [[portraits]] of someone whose world is turned upside down , [[firstly]] by passion and then by illness . ",0.00033652782440185547,0.01476210355758667,1,1,1,20,"Failed"
